date,avg_price,CPI,consumer_price_growth_rate,food_non_alcoholic_beverages,liquor_tobacco,clothes_shoes,housing_water_electricity_fuel,household_goods_housekeeping_services,sanitation,traffic,communication,entertainment_culture,education,food_accommodation,other_goods_services,033_Production_per_cultivation_area,031_Production_per_cultivation_area,055_Production_per_cultivation_area,054_Production_per_cultivation_area,02_Production_per_cultivation_area,061_Production_per_cultivation_area,063_Production_per_cultivation_area,041_Production_per_cultivation_area,043_Production_per_cultivation_area,domestic_oil,international_oil
2017-12-19,39100,102.9,1.9,3.4,1.5,1.1,1.7,1.1,0.9,3.6,0.3,0.1,1.1,2.4,2.8,7.22,5.33,5.93,5.95,5.41,4.68,1.92,6.98,20.78,43070,393.62
2017-12-20,39100,102.9,1.9,3.4,1.5,1.1,1.7,1.1,0.9,3.6,0.3,0.1,1.1,2.4,2.8,7.22,5.33,5.93,5.95,5.41,4.68,1.92,6.98,20.78,43070,397.09
2017-12-21,39100,102.9,1.9,3.4,1.5,1.1,1.7,1.1,0.9,3.6,0.3,0.1,1.1,2.4,2.8,7.22,5.33,5.93,5.95,5.41,4.68,1.92,6.98,20.78,43070,397.51
2017-12-22,39100,102.9,1.9,3.4,1.5,1.1,1.7,1.1,0.9,3.6,0.3,0.1,1.1,2.4,2.8,7.22,5.33,5.93,5.95,5.41,4.68,1.92,6.98,20.78,43070,397.41
2017-12-26,39100,102.9,1.9,3.4,1.5,1.1,1.7,1.1,0.9,3.6,0.3,0.1,1.1,2.4,2.8,7.22,5.33,5.93,5.95,5.41,4.68,1.92,6.98,20.78,43070,407.08
2017-12-27,39300,102.9,1.9,3.4,1.5,1.1,1.7,1.1,0.9,3.6,0.3,0.1,1.1,2.4,2.8,7.22,5.33,5.93,5.95,5.41,4.68,1.92,6.98,20.78,43070,404.05
2017-12-28,39300,102.9,1.9,3.4,1.5,1.1,1.7,1.1,0.9,3.6,0.3,0.1,1.1,2.4,2.8,7.22,5.33,5.93,5.95,5.41,4.68,1.92,6.98,20.78,43070,404.69
2017-12-29,39300,102.9,1.9,3.4,1.5,1.1,1.7,1.1,0.9,3.6,0.3,0.1,1.1,2.4,2.8,7.22,5.33,5.93,5.95,5.41,4.68,1.92,6.98,20.78,43070,407.17
2018-01-02,39300,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,406.83
2018-01-03,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,412.57
2018-01-04,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,415.54
2018-01-05,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,411.76
2018-01-08,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,412.39
2018-01-09,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,421.83
2018-01-10,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,426.68
2018-01-11,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,429.67
2018-01-12,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,433.23
2018-01-15,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,0
2018-01-16,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,425.43
2018-01-17,39500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,428.11
2018-01-18,39700,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,428.7
2018-01-19,39700,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,426.25
2018-01-22,39800,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,426.22
2018-01-23,40000,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,433.45
2018-01-24,40000,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,441.44
2018-01-25,40600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,441.14
2018-01-26,40600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,441.68
2018-01-29,41000,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,439.09
2018-01-30,41000,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,431.99
2018-01-31,41120,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43101,436.25
2018-02-01,41120,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,443.26
2018-02-02,41120,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,440.94
2018-02-05,41120,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,434.44
2018-02-06,41320,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,434.52
2018-02-07,41600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,425.3
2018-02-08,41600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,416.66
2018-02-09,41800,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,405.05
2018-02-12,41800,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,407.5
2018-02-13,41800,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,403.35
2018-02-14,41800,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,412.73
2018-02-19,42000,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,0
2018-02-20,42000,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,415.82
2018-02-21,42400,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,415.23
2018-02-22,42500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,424.54
2018-02-23,42500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,432.86
2018-02-26,42500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,433.54
2018-02-27,42500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,425.53
2018-02-28,42500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43132,415.23
2018-03-02,42500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,416.81
2018-03-05,42500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,425.55
2018-03-06,42520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,425.44
2018-03-07,42520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,413.63
2018-03-08,42920,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,404.13
2018-03-09,43120,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,416.91
2018-03-12,43200,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,412.65
2018-03-13,43200,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,406.41
2018-03-14,43200,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,408.66
2018-03-15,43660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,410.2
2018-03-16,43660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,417.91
2018-03-19,43660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,417.52
2018-03-20,43660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,427.17
2018-03-21,43660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,439.01
2018-03-22,44000,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,433.32
2018-03-23,44000,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,443.05
2018-03-26,44100,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,445.61
2018-03-27,44100,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,443.74
2018-03-28,44100,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,434.18
2018-03-29,44300,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,436.81
2018-03-30,44300,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43160,436.81
2018-04-02,44500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,421.85
2018-04-03,44500,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,422.68
2018-04-04,44700,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,421.63
2018-04-05,44700,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,422.68
2018-04-06,44700,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,413.57
2018-04-09,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,425.23
2018-04-10,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,439.86
2018-04-11,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,448.74
2018-04-12,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,449.87
2018-04-13,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,452.99
2018-04-16,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,445.67
2018-04-17,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,448.99
2018-04-18,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,460.13
2018-04-19,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,458.1
2018-04-20,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,457.41
2018-04-23,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,460.79
2018-04-24,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,455.16
2018-04-25,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,460.94
2018-04-26,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,462.66
2018-04-27,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,462.48
2018-04-30,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43191,464.16
2018-05-02,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,456.11
2018-05-03,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,462.65
2018-05-04,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,472.08
2018-05-08,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,467.7
2018-05-09,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,481.78
2018-05-10,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,485.34
2018-05-11,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,478.18
2018-05-14,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,476.95
2018-05-15,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,478.4
2018-05-16,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,482.31
2018-05-17,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,485.05
2018-05-18,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,483.9
2018-05-21,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,490.73
2018-05-23,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,489.73
2018-05-24,44520,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,479.8
2018-05-25,44600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,460.99
2018-05-28,44600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,0
2018-05-29,44600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,450.45
2018-05-30,44600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,461.68
2018-05-31,44600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43221,455.96
2018-06-01,44600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,445.56
2018-06-04,44600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,438.22
2018-06-05,44600,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,441.33
2018-06-07,44660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,443.69
2018-06-08,44660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,441.57
2018-06-11,44660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,446.19
2018-06-12,44660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,448.07
2018-06-14,44660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,452.33
2018-06-15,44660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,442.98
2018-06-18,44660,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,452.04
2018-06-19,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,452.01
2018-06-20,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,460.46
2018-06-21,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,456.76
2018-06-22,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,478.38
2018-06-25,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,474.85
2018-06-26,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,495.13
2018-06-27,44720,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,510.37
2018-06-28,45040,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,516.46
2018-06-29,45040,104.5,1.5,2.8,0.3,1.1,0.7,2.3,0,2.4,-0.9,0.5,1.4,3,0.6,7.7,5.54,5.7,5.96,5.61,4.95,1.97,6.61,21.36,43252,523.15
